date,units,tavg,preciptotal,rolling_mean,rolling_min,rolling_max,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,is_weekend,holiday,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_month_1,day_of_month_2,day_of_month_3,day_of_month_4,day_of_month_5,day_of_month_6,day_of_month_7,day_of_month_8,day_of_month_9,day_of_month_10,day_of_month_11,day_of_month_12,day_of_month_13,day_of_month_14,day_of_month_15,day_of_month_16,day_of_month_17,day_of_month_18,day_of_month_19,day_of_month_20,day_of_month_21,day_of_month_22,day_of_month_23,day_of_month_24,day_of_month_25,day_of_month_26,day_of_month_27,day_of_month_28,day_of_month_29,day_of_month_30,day_of_month_31
2012-09-02,931,80.33333333333333,0.0013157894736842105,766.0,524.0,1262.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,745.0,914.0,1262.0,882.0,896.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-03,781,81.44444444444444,0.022105263157894735,767.0,524.0,1262.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,745.0,914.0,1262.0,882.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-04,564,81.38888888888889,0.13052631578947366,763.0,524.0,1262.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,745.0,914.0,1262.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-05,940,81.88888888888889,0.1381578947368421,740.0,524.0,1137.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,745.0,914.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-06,655,80.77777777777777,0.010526315789473684,741.0,524.0,1137.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,745.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07,654,79.83333333333333,0.06736842105263158,738.0,524.0,1137.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,660.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08,822,73.33333333333333,0.08763157894736842,738.0,524.0,1137.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,706.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09,924,71.72222222222223,0.024473684210526318,742.0,524.0,1137.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,1018.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10,969,71.72222222222223,0.0,738.0,524.0,1137.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,938.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,701,73.66666666666667,0.0013157894736842105,740.0,524.0,1137.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,803.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,598,74.61111111111111,0.13973684210526316,736.0,524.0,1137.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,831.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,516,71.5,0.3997368421052631,728.0,524.0,1137.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-14,707,67.72222222222223,0.24138888888888888,722.0,516.0,1137.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,709.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-15,926,68.16666666666667,0.02342105263157895,722.0,516.0,1137.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,685.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-16,788,67.72222222222223,0.2397368421052631,730.0,516.0,1137.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,693.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-17,589,68.72222222222223,0.06131578947368421,733.0,516.0,1137.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,791.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-18,481,67.38888888888889,0.20157894736842105,727.0,516.0,1137.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,810.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-19,642,69.11111111111111,0.08052631578947368,716.0,481.0,1137.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,626.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-20,459,68.88888888888889,0.2836842105263158,716.0,481.0,1137.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,641.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,607,69.94444444444444,0.010263157894736842,710.0,459.0,1137.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,598.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-22,662,70.55555555555556,0.03210526315789474,711.0,459.0,1137.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,558.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-23,764,68.11111111111111,0.010526315789473684,714.0,459.0,1137.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,733.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-24,602,70.05555555555556,0.0007894736842105263,715.0,459.0,1137.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,787.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-25,497,72.11111111111111,0.042105263157894736,709.0,459.0,1137.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,829.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-26,531,71.83333333333333,0.2565789473684211,698.0,459.0,1137.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,632.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-27,467,68.44444444444444,0.06894736842105263,694.0,459.0,1137.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,538.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-28,546,67.61111111111111,0.2989473684210527,692.0,459.0,1137.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,524.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-29,768,67.44444444444444,0.6147368421052631,693.0,459.0,1137.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,573.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-30,698,66.05555555555556,0.11842105263157897,699.0,459.0,1137.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,751.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-01,984,66.83333333333333,0.01868421052631579,698.0,459.0,1137.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,1137.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-02,808,67.77777777777777,0.020789473684210528,692.0,459.0,984.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,931.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-03,678,67.38888888888889,0.10736842105263159,688.0,459.0,984.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,781.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-04,496,67.27777777777777,0.22973684210526313,685.0,459.0,984.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,564.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-05,868,63.44444444444444,0.008421052631578949,683.0,459.0,984.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-06,954,56.77777777777778,0.01236842105263158,680.0,459.0,984.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,655.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07,856,52.22222222222222,0.04184210526315789,690.0,459.0,984.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,654.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08,617,55.333333333333336,0.07263157894736842,697.0,459.0,984.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,822.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09,638,58.166666666666664,0.008684210526315789,690.0,459.0,984.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,924.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10,756,60.27777777777778,0.04815789473684211,681.0,459.0,984.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,969.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11,639,63.888888888888886,0.07473684210526314,673.0,459.0,984.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,701.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,650,62.44444444444444,0.06105263157894738,671.0,459.0,984.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,598.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-13,765,62.888888888888886,0.40868421052631576,673.0,459.0,984.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,516.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-14,875,64.61111111111111,0.2568421052631579,681.0,459.0,984.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,707.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-15,760,66.33333333333333,0.045789473684210526,687.0,459.0,984.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,926.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-16,516,62.111111111111114,0.03368421052631579,682.0,459.0,984.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,788.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-17,475,62.888888888888886,0.021842105263157895,672.0,459.0,984.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,589.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-18,565,59.55555555555556,0.0023684210526315787,669.0,459.0,984.0,475.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,481.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19,558,60.27777777777778,0.10210526315789474,671.0,459.0,984.0,565.0,475.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,642.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-20,668,64.11111111111111,0.053157894736842105,669.0,459.0,984.0,558.0,565.0,475.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,459.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-21,776,67.22222222222223,0.0,676.0,467.0,984.0,668.0,558.0,565.0,475.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,607.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-22,585,67.55555555555556,0.04789473684210527,681.0,467.0,984.0,776.0,668.0,558.0,565.0,475.0,516.0,760.0,875.0,765.0,650.0,639.0,756.0,638.0,617.0,856.0,954.0,868.0,496.0,678.0,808.0,984.0,698.0,768.0,546.0,467.0,531.0,497.0,602.0,764.0,662.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
